       tstart        |      msid       | flag
---------------------+-----------------+------
 1999:270:00:00:00   |        *        | *
 1999:291:00:00:00   |        *        | *
 1999:295:00:00:00   |        *        | *
 2000:048:00:00:00   |        *        | *
 2000:049:00:00:00   |        *        | *
 2000:050:00:00:00   |        *        | *
 2000:111:00:00:00   |        *        | *
 2000:264:00:00:00   |        *        | *
 2008:225:00:00:00   |        *        | *
 2011:187:00:00:00   |        *        | *
 2011:188:00:00:00   |        *        | *
 2011:189:00:00:00   |        *        | *
 2011:190:00:00:00   |        *        | *
 2011:295:00:00:00   |        *        | *
 2012:150:00:00:00   |        *        | *
 2012:151:00:00:00   |        *        | *
 2015:264:00:00:00   |        *        | *
 2015:265:00:00:00   |        *        | *
 2016:064:00:00:00   |        *        | *
 2001-02-02 00:00:00 | P62             | t
 2001-02-02 00:00:00 | 4OHTRZ29        | t
 2001-02-02 00:00:00 | CCDM_CPA1PWR    |  
 2001-02-02 00:00:00 | CUSOAOVN        | M
 2001-02-02 00:00:00 | AIRU1G1I        | w
 2001-02-02 00:00:00 | GCA_BIAS2       | w
 2001-02-02 00:00:00 | ELBV            | R
 2001-02-02 00:00:00 | DEAVDROP        | R
 2001-02-02 00:00:00 | DPAAVDROP       | R
 2001-02-02 00:00:00 | DPABVDROP       | R
 2001-02-02 00:00:00 | 1PIN1AT         | R
 2001-02-02 00:00:00 | 2CEAHVPT        | R
 2001-02-02 00:00:00 | PHRMASTRUTS     | R
 2001-02-02 00:00:00 | PTFTE           | R
 2001-02-02 00:00:00 | PCONE           | R
 2001-02-03 00:00:00 | CCDM_CPA1PWR    |  
 2001-02-04 00:00:00 | CCDM_CPA1PWR    |  
 2001-02-05 00:00:00 | CCDM_CPA1PWR    |  
 2001-02-06 00:00:00 | CCDM_CPA1PWR    |  
 2001-02-07 00:00:00 | CCDM_CPA1PWR    |  
 2001-02-09 00:00:00 | CCDM_CPA1PWR    |  
 2001-02-10 00:00:00 | CCDM_CPA1PWR    |  
 2001-02-12 00:00:00 | CCDM_CPA1PWR    |  
 2001-02-13 00:00:00 | CCDM_CPA1PWR    |  
 2001-02-13 00:00:00 | 3SDP5V          | F
 2001-02-13 00:00:00 | 3SDM15V         | F
 2001-02-15 00:00:00 | CCDM_CPA1PWR    |  
 2001-02-16 00:00:00 | CCDM_CPA1PWR    |  
 2001-02-16 00:00:00 | 3SDP5V          | F
 2001-02-17 00:00:00 | CCDM_CPA1PWR    |  
 2001-02-18 00:00:00 | CCDM_CPA1PWR    |  
 2001-02-19 00:00:00 | CCDM_CPA1PWR    |  
 2001-02-20 00:00:00 | CCDM_CPA1PWR    |  
 2001-02-21 00:00:00 | CCDM_CPA1PWR    |  
 2001-02-22 00:00:00 | CCDM_CPA1PWR    |  
 2001-02-22 00:00:00 | 3SDP15V         | F
 2001-02-22 00:00:00 | 3SDAGV          | F
 2001-02-23 00:00:00 | CCDM_CPA1PWR    |  
 2001-02-24 00:00:00 | CCDM_CPA1PWR    |  
 2001-02-26 00:00:00 | CCDM_CPA1PWR    |  
 2001-02-27 00:00:00 | CCDM_CPA1PWR    |  
 2001-02-28 00:00:00 | CCDM_CPA1PWR    |  
 2001-02-28 00:00:00 | 3SDP5V          | F
 2001-02-28 00:00:00 | 3SDAGV          | F
 2001-03-01 00:00:00 | CCDM_CPA1PWR    |  
 2001-03-02 00:00:00 | CCDM_CPA1PWR    |  
 2001-03-02 00:00:00 | 3SDM15V         | F
 2001-03-02 00:00:00 | 3SDTSTSV        | -
 2001-03-03 00:00:00 | CCDM_CPA1PWR    |  
 2001-03-03 00:00:00 | NPM_CSSI1       | W
 2001-03-03 00:00:00 | NPM_CSSI2       | W
 2001-03-04 00:00:00 | CCDM_CPA1PWR    |  
 2001-03-05 00:00:00 | CCDM_CPA1PWR    |  
 2001-03-06 00:00:00 | CCDM_CPA1PWR    |  
 2001-03-08 00:00:00 | CCDM_CPA1PWR    |  
 2001-03-08 00:00:00 | 3SDP15V         | F
 2001-03-09 00:00:00 | CCDM_CPA1PWR    |  
 2001-03-09 00:00:00 | 3SDM15V         | F
 2001-03-11 00:00:00 | CCDM_CPA1PWR    |  
 2001-03-12 00:00:00 | CCDM_CPA1PWR    |  
 2001-03-13 00:00:00 | CCDM_CPA1PWR    |  
 2001-03-14 00:00:00 | CCDM_CPA1PWR    |  
 2001-03-16 00:00:00 | CCDM_CPA1PWR    |  
 2001-03-17 00:00:00 | CCDM_CPA1PWR    |  
 2001-03-19 00:00:00 | CCDM_CPA1PWR    |  
 2001-03-21 00:00:00 | CCDM_CPA1PWR    |  
 2001-03-24 00:00:00 | CCDM_CPA1PWR    |  
 2001-03-25 00:00:00 | CCDM_CPA1PWR    |  
 2001-03-26 00:00:00 | CCDM_CPA1PWR    |  
 2001-03-26 00:00:00 | 3SDM15V         | F
 2001-03-27 00:00:00 | CCDM_CPA1PWR    |  
 2001-03-30 00:00:00 | CCDM_CPA1PWR    |  
 2001-03-31 00:00:00 | CCDM_CTXBPWR    | M
 2001-04-02 00:00:00 | CCDM_CPA1PWR    |  
 2001-04-03 00:00:00 | CCDM_CPA1PWR    |  
 2001-04-04 00:00:00 | CCDM_CPA1PWR    |  
 2001-04-06 00:00:00 | CCDM_CPA1PWR    |  
 2001-04-07 00:00:00 | CCDM_CPA1PWR    |  
 2001-04-09 00:00:00 | CCDM_CPA1PWR    |  
 2001-04-10 00:00:00 | CCDM_CPA1PWR    |  
 2001-04-10 00:00:00 | 3SDAGV          | F
 2001-04-11 00:00:00 | 3SDAGV          | R
 2001-04-11 00:00:00 | 3SDP15V         | F
 2001-04-11 00:00:00 | 3SDM15V         | F
 2001-04-12 00:00:00 | CCDM_CPA1PWR    |  
 2001-04-15 00:00:00 | CCDM_CPA1PWR    |  
 2001-04-17 00:00:00 | CCDM_CPA1PWR    |  
 2001-04-20 00:00:00 | CCDM_CPA1PWR    |  
 2001-04-21 00:00:00 | GCA_BIAS1       | p
 2001-04-21 00:00:00 | GCA_BIAS2       | p
 2001-04-21 00:00:00 | GCA_BIAS3       | p
 2001-04-22 00:00:00 | GCA_BIAS1       | p
 2001-04-22 00:00:00 | GCA_BIAS2       | p
 2001-04-22 00:00:00 | GCA_BIAS3       | p
 2001-04-22 00:00:00 | AORWCMD1        | W
 2001-04-22 00:00:00 | AORWCMD2        | W
 2001-04-22 00:00:00 | AORWCMD3        | W
 2001-04-22 00:00:00 | AORWCMD4        | W
 2001-04-22 00:00:00 | AORWCMD5        | W
 2001-04-22 00:00:00 | AORWCMD6        | W
 2001-04-23 00:00:00 | AORWCMD1        | W
 2001-04-23 00:00:00 | AORWCMD2        | W
 2001-04-23 00:00:00 | AORWCMD3        | W
 2001-04-23 00:00:00 | AORWCMD4        | W
 2001-04-23 00:00:00 | AORWCMD5        | W
 2001-04-28 00:00:00 | CCDM_CPA1PWR    |  
 2001-05-01 00:00:00 | CCDM_CPA1PWR    |  
 2001-05-01 00:00:00 | 4MP5BV          | F
 2001-05-04 00:00:00 | CCDM_CPA1PWR    |  
 2001-05-04 00:00:00 | 3SDP15V         | F
 2001-05-04 00:00:00 | 3SDP5V          | F
 2001-05-04 00:00:00 | 3SDFATSV        | F
 2001-05-04 00:00:00 | 3SDM15V         | F
 2001-05-04 00:00:00 | 3SDAGV          | F
 2001-05-04 00:00:00 | P5VVZ           | E
 2001-05-04 00:00:00 | P5VIZ           | E
 2001-05-04 00:00:00 | P6VVZ           | E
 2001-05-04 00:00:00 | P6VIZ           | E
 2001-05-04 00:00:00 | M6VVZ           | E
 2001-05-04 00:00:00 | M6VIZ           | E
 2001-05-04 00:00:00 | P27VVZ          | E
 2001-05-04 00:00:00 | P27VIZ          | E
 2001-05-04 00:00:00 | ABIASZ          | E
 2001-05-04 00:00:00 | BBIASZ          | E
 2001-05-04 00:00:00 | CBIASZ          | E
 2001-05-04 00:00:00 | DBIASZ          | E
 2001-05-04 00:00:00 | EBIASZ          | E
 2001-05-04 00:00:00 | FBIASZ          | E
 2001-05-04 00:00:00 | GHVZ            | E
 2001-05-04 00:00:00 | 3SDTSTSV        | M
 2001-05-05 00:00:00 | 3SDP15V         | F
 2001-05-05 00:00:00 | 3SDP5V          | F
 2001-05-05 00:00:00 | 3SDFATSV        | F
 2001-05-05 00:00:00 | 3SDM15V         | F
 2001-05-05 00:00:00 | 3SDAGV          | F
 2001-05-05 00:00:00 | P5VVZ           | E
 2001-05-05 00:00:00 | P5VIZ           | E
 2001-05-05 00:00:00 | P6VVZ           | E
 2001-05-05 00:00:00 | P6VIZ           | E
 2001-05-05 00:00:00 | M6VVZ           | E
 2001-05-05 00:00:00 | M6VIZ           | E
 2001-05-05 00:00:00 | P27VVZ          | E
 2001-05-05 00:00:00 | P27VIZ          | E
 2001-05-05 00:00:00 | ABIASZ          | E
 2001-05-05 00:00:00 | BBIASZ          | E
 2001-05-05 00:00:00 | CBIASZ          | E
 2001-05-05 00:00:00 | DBIASZ          | E
 2001-05-05 00:00:00 | EBIASZ          | E
 2001-05-05 00:00:00 | FBIASZ          | E
 2001-05-05 00:00:00 | GHVZ            | E
 2001-05-06 00:00:00 | CCDM_CPA1PWR    |  
 2001-05-06 00:00:00 | 3SDP15V         | F
 2001-05-06 00:00:00 | 3SDP5V          | F
 2001-05-06 00:00:00 | 3SDFATSV        | F
 2001-05-06 00:00:00 | 3SDM15V         | F
 2001-05-06 00:00:00 | 3SDAGV          | F
 2001-05-06 00:00:00 | P5VVZ           | E
 2001-05-06 00:00:00 | P5VIZ           | E
 2001-05-06 00:00:00 | P6VVZ           | E
 2001-05-06 00:00:00 | P6VIZ           | E
 2001-05-06 00:00:00 | M6VVZ           | E
 2001-05-06 00:00:00 | M6VIZ           | E
 2001-05-06 00:00:00 | P27VVZ          | E
 2001-05-06 00:00:00 | P27VIZ          | E
 2001-05-06 00:00:00 | ABIASZ          | E
 2001-05-06 00:00:00 | BBIASZ          | E
 2001-05-06 00:00:00 | CBIASZ          | E
 2001-05-06 00:00:00 | DBIASZ          | E
 2001-05-06 00:00:00 | EBIASZ          | E
 2001-05-06 00:00:00 | FBIASZ          | E
 2001-05-06 00:00:00 | GHVZ            | E
 2001-05-07 00:00:00 | CCDM_CPA1PWR    |  
 2001-05-13 00:00:00 | CCDM_CPA1PWR    |  
 2001-05-14 00:00:00 | CCDM_CPA1PWR    |  
 2001-05-15 00:00:00 | 3SDM15V         | F
 2001-05-16 00:00:00 | 4MP5BV          | F
 2001-05-17 00:00:00 | CCDM_CPA1PWR    |  
 2001-05-18 00:00:00 | 3SDP5V          | F
 2001-05-21 00:00:00 | CCDM_CPA1PWR    |  
 2001-05-22 00:00:00 | CCDM_CPA1PWR    |  
 2001-05-23 00:00:00 | CCDM_CPA1PWR    |  
 2001-05-25 00:00:00 | CCDM_CPA1PWR    |  
 2001-05-26 00:00:00 | 3SDP5V          | F
 2001-05-26 00:00:00 | 3SDAGV          | F
 2001-05-27 00:00:00 | CCDM_CPA1PWR    |  
 2001-05-29 00:00:00 | CCDM_CPA1PWR    |  
 2001-05-29 00:00:00 | CCDM_CTXBPWR    | M
 2001-05-29 00:00:00 | 3SDP15V         | F
 2001-05-30 00:00:00 | CCDM_CPA1PWR    |  
 2001-06-01 00:00:00 | 1CRAT           |  
 2001-06-02 00:00:00 | CCDM_CPA1PWR    |  
 2001-06-04 00:00:00 | 3SDP15V         | F
 2001-06-04 00:00:00 | 3SDP5V          | F
 2001-06-04 00:00:00 | 3SDFATSV        | F
 2001-06-04 00:00:00 | 3SDM15V         | F
 2001-06-04 00:00:00 | 3SDAGV          | F
 2001-06-04 00:00:00 | P5VVZ           | E
 2001-06-04 00:00:00 | P5VIZ           | E
 2001-06-04 00:00:00 | P6VVZ           | E
 2001-06-04 00:00:00 | P6VIZ           | E
 2001-06-04 00:00:00 | M6VVZ           | E
 2001-06-04 00:00:00 | M6VIZ           | E
 2001-06-04 00:00:00 | P27VVZ          | E
 2001-06-04 00:00:00 | P27VIZ          | E
 2001-06-04 00:00:00 | ABIASZ          | E
 2001-06-04 00:00:00 | BBIASZ          | E
 2001-06-04 00:00:00 | CBIASZ          | E
 2001-06-04 00:00:00 | DBIASZ          | E
 2001-06-04 00:00:00 | EBIASZ          | E
 2001-06-04 00:00:00 | FBIASZ          | E
 2001-06-04 00:00:00 | GHVZ            | E
 2001-06-05 00:00:00 | 3SDP15V         | F
 2001-06-05 00:00:00 | 3SDAGV          | F
 2001-06-06 00:00:00 | CCDM_CPA1PWR    |  
 2001-06-12 00:00:00 | CCDM_CPA1PWR    |  
 2001-06-15 00:00:00 | CCDM_CPA1PWR    |  
 2001-06-16 00:00:00 | CCDM_CPA1PWR    |  
 2001-06-16 00:00:00 | 1CRAT           |  
 2001-06-17 00:00:00 | CCDM_CPA1PWR    |  
 2001-06-17 00:00:00 | 3SDP5V          | F
 2001-06-17 00:00:00 | 3SDM15V         | F
 2001-06-18 00:00:00 | CCDM_CPA1PWR    |  
 2001-06-20 00:00:00 | CCDM_CPA1PWR    |  
 2001-06-21 00:00:00 | 3SDAGV          | F
 2001-06-22 00:00:00 | 3SDTSTSV        | R
 2001-06-23 00:00:00 | 3SDTSTSV        | I
 2001-06-25 00:00:00 | CCDM_CPA1PWR    |  
 2001-07-01 00:00:00 | CCDM_CPA1PWR    |  
 2001-07-01 00:00:00 | 3SDP5V          | F
 2001-07-01 00:00:00 | 3SDM15V         | F
 2001-07-02 00:00:00 | 3SDAGV          | F
 2001-07-03 00:00:00 | CCDM_CPA1PWR    |  
 2001-07-04 00:00:00 | CCDM_CPA1PWR    |  
 2001-07-05 00:00:00 | 3SDP15V         | F
 2001-07-09 00:00:00 | 3SDFATSV        | F
 2001-07-10 00:00:00 | 3SDP5V          | F
 2001-07-12 00:00:00 | CCDM_CPA1PWR    |  
 2001-07-16 00:00:00 | 3SDP15V         | F
 2001-07-16 00:00:00 | 3SDP5V          | F
 2001-07-16 00:00:00 | 3SDFATSV        | F
 2001-07-16 00:00:00 | 3SDM15V         | F
 2001-07-16 00:00:00 | 3SDAGV          | F
 2001-07-16 00:00:00 | P5VVZ           | E
 2001-07-16 00:00:00 | P5VIZ           | E
 2001-07-16 00:00:00 | P6VVZ           | E
 2001-07-16 00:00:00 | P6VIZ           | E
 2001-07-16 00:00:00 | M6VVZ           | E
 2001-07-16 00:00:00 | M6VIZ           | E
 2001-07-16 00:00:00 | P27VVZ          | E
 2001-07-16 00:00:00 | P27VIZ          | E
 2001-07-16 00:00:00 | ABIASZ          | E
 2001-07-16 00:00:00 | BBIASZ          | E
 2001-07-16 00:00:00 | CBIASZ          | E
 2001-07-16 00:00:00 | DBIASZ          | E
 2001-07-16 00:00:00 | EBIASZ          | E
 2001-07-16 00:00:00 | FBIASZ          | E
 2001-07-16 00:00:00 | GHVZ            | E
 2001-07-18 00:00:00 | NPM_CSSI3       | W
 2001-07-18 00:00:00 | NPM_CSSI4       | W
 2001-07-18 00:00:00 | 3SDP5V          | F
 2001-07-18 00:00:00 | 3SDM15V         | F
 2001-07-19 00:00:00 | CCDM_CPA2V      | M
 2001-07-20 00:00:00 | CCDM_CPA1PWR    |  
 2001-07-22 00:00:00 | CCDM_CPA1PWR    |  
 2001-07-23 00:00:00 | CCDM_CPA1PWR    |  
 2001-07-25 00:00:00 | CCDM_CPA1PWR    |  
 2001-07-27 00:00:00 | CCDM_CPA1PWR    |  
 2001-07-28 00:00:00 | CCDM_CPA1PWR    |  
 2001-07-29 00:00:00 | CCDM_CPA1PWR    |  
 2001-07-29 00:00:00 | 3SDP15V         | F
 2001-07-29 00:00:00 | 3SDP5V          | F
 2001-07-29 00:00:00 | 3SDFATSV        | F
 2001-07-29 00:00:00 | 3SDM15V         | F
 2001-07-29 00:00:00 | 3SDAGV          | F
 2001-07-29 00:00:00 | P5VVZ           | E
 2001-07-29 00:00:00 | P5VIZ           | E
 2001-07-29 00:00:00 | P6VVZ           | E
 2001-07-29 00:00:00 | P6VIZ           | E
 2001-07-29 00:00:00 | M6VVZ           | E
 2001-07-29 00:00:00 | M6VIZ           | E
 2001-07-29 00:00:00 | P27VVZ          | E
 2001-07-29 00:00:00 | P27VIZ          | E
 2001-07-29 00:00:00 | ABIASZ          | E
 2001-07-29 00:00:00 | BBIASZ          | E
 2001-07-29 00:00:00 | CBIASZ          | E
 2001-07-29 00:00:00 | DBIASZ          | E
 2001-07-29 00:00:00 | EBIASZ          | E
 2001-07-29 00:00:00 | FBIASZ          | E
 2001-07-29 00:00:00 | GHVZ            | E
 2001-07-30 00:00:00 | CCDM_CPA1PWR    |  
 2001-08-05 00:00:00 | CCDM_CPA1PWR    |  
 2001-08-05 00:00:00 | 4MP5AV          | F
 2001-08-06 00:00:00 | CCDM_CTXBPWR    | M
 2001-08-07 00:00:00 | CCDM_CPA1PWR    |  
 2001-08-08 00:00:00 | CCDM_CTXBPWR    | M
 2001-08-10 00:00:00 | CCDM_CPA1PWR    |  
 2001-08-10 00:00:00 | 3SDM15V         | R
 2001-08-10 00:00:00 | 3SDP5V          | R
 2001-08-12 00:00:00 | CCDM_CPA1PWR    |  
 2001-08-15 00:00:00 | CCDM_CPA1PWR    |  
 2001-08-15 00:00:00 | 3SDAGV          | R
 2001-08-15 00:00:00 | 3SDFATSV        | R
 2001-08-18 00:00:00 | CCDM_CPA1PWR    |  
 2001-08-20 00:00:00 | CCDM_CPA1PWR    |  
 2001-08-20 00:00:00 | 3SDP5V          | I
 2001-08-21 00:00:00 | CCDM_CPA1PWR    |  
 2001-08-22 00:00:00 | CCDM_CPA1PWR    |  
 2001-08-23 00:00:00 | CCDM_CPA1PWR    |  
 2001-08-26 00:00:00 | CCDM_CPA1PWR    |  
 2001-08-28 00:00:00 | CCDM_CPA1PWR    |  
 2001-08-28 00:00:00 | 3SDTSTSV        | A
 2001-08-31 00:00:00 | CCDM_CPA1PWR    |  
 2001-08-31 00:00:00 | 3SDFATSV        | I
 2001-09-02 00:00:00 | CCDM_CPA1PWR    |  
 2001-09-05 00:00:00 | CCDM_CPA1PWR    |  
 2001-09-06 00:00:00 | CCDM_CPA1PWR    |  
 2001-09-07 00:00:00 | CCDM_CPA1PWR    |  
 2001-09-07 00:00:00 | CCDM_CTXBPWR    | M
 2001-09-08 00:00:00 | CCDM_CPA1PWR    |  
 2001-09-11 00:00:00 | CCDM_CPA1PWR    |  
 2001-09-13 00:00:00 | CCDM_CPA1PWR    |  
 2001-09-16 00:00:00 | CCDM_CPA1PWR    |  
 2001-09-17 00:00:00 | CCDM_CPA1PWR    |  
 2001-09-18 00:00:00 | CCDM_CPA1PWR    |  
 2001-09-19 00:00:00 | CCDM_CPA1PWR    |  
 2001-09-20 00:00:00 | CCDM_CPA1PWR    |  
 2001-09-21 00:00:00 | CCDM_CPA1PWR    |  
 2001-09-22 00:00:00 | CCDM_CPA1PWR    |  
 2001-09-22 00:00:00 | GCA_BIAS2       | w
 2001-09-22 00:00:00 | PITCH_BIAS_DIFF | w
 2001-09-24 00:00:00 | CCDM_CPA1PWR    |  
 2001-09-25 00:00:00 | CCDM_CPA1PWR    |  
 2001-09-25 00:00:00 | 3SDAGV          | R
 2001-09-27 00:00:00 | CCDM_CPA1PWR    |  
 2001-09-28 00:00:00 | 3SDM15V         | M
 2001-09-29 00:00:00 | NPM_CSSI1       | w
 2001-09-30 00:00:00 | CCDM_CPA1PWR    |  
 2001-10-02 00:00:00 | CCDM_CPA1PWR    |  
 2001-10-05 00:00:00 | CCDM_CPA1PWR    |  
 2001-10-08 00:00:00 | CCDM_CPA1PWR    |  
 2001-10-10 00:00:01 | 3SDP15V         | R
 2001-10-10 00:00:01 | 3SDM15V         | F
 2001-10-10 00:00:01 | 3SDP5V          | C
 2001-10-10 00:00:01 | 3SDFATSV        | C
 2001-10-10 00:00:01 | 3SDAGV          | R
 2001-10-10 00:00:01 | P5VVZ           | E
 2001-10-10 00:00:01 | P5VIZ           | E
 2001-10-10 00:00:01 | P6VVZ           | E
 2001-10-10 00:00:01 | P6VIZ           | E
 2001-10-10 00:00:01 | M6VVZ           | E
 2001-10-10 00:00:01 | M6VIZ           | E
 2001-10-10 00:00:01 | P27VVZ          | E
 2001-10-10 00:00:01 | P27VIZ          | E
 2001-10-10 00:00:01 | ABIASZ          | E
 2001-10-10 00:00:01 | BBIASZ          | E
 2001-10-10 00:00:01 | CBIASZ          | E
 2001-10-10 00:00:01 | DBIASZ          | E
 2001-10-10 00:00:01 | EBIASZ          | E
 2001-10-10 00:00:01 | FBIASZ          | E
 2001-10-10 00:00:01 | GHVZ            | E
 2001-10-11 00:00:00 | CCDM_CPA1PWR    |  
 2001-10-11 00:00:00 | 3SDP15V         | M
 2001-10-11 00:00:00 | 3SDM15V         | R
 2001-10-11 00:00:00 | 3SDP5V          | H
 2001-10-11 00:00:00 | 3SDFATSV        | H
 2001-10-11 00:00:00 | 3SDAGV          | R
 2001-10-13 00:00:00 | CCDM_CPA1PWR    |  
 2001-10-15 00:00:00 | CCDM_CPA1PWR    |  
 2001-10-16 00:00:00 | CCDM_CPA1PWR    |  
 2001-10-18 00:00:00 | CCDM_CPA1PWR    |  
 2001-10-19 00:00:00 | CCDM_CPA1PWR    |  
 2001-10-20 00:00:00 | CCDM_CPA1PWR    |  
 2001-10-21 00:00:00 | CCDM_CPA1PWR    |  
 2001-10-22 00:00:00 | CCDM_CPA1PWR    |  
 2001-10-24 00:00:00 | 3SDM15V         | I
 2001-10-24 00:00:00 | 3SDP5V          | M
 2001-10-25 00:00:00 | CCDM_CPA1PWR    |  
 2001-10-25 00:00:00 | 3SDTSTSV        | N
 2001-10-27 00:00:00 | CCDM_CPA1PWR    |  
 2001-10-28 00:00:00 | CCDM_CPA1PWR    |  
 2001-10-29 00:00:00 | CCDM_CPA1PWR    |  
 2001-10-30 00:00:00 | CCDM_CPA1PWR    |  
 2001-10-31 00:00:00 | CCDM_CPA1PWR    |  
 2001-10-31 00:00:00 | 3SDTSTSV        | C
 2001-11-01 00:00:00 | CCDM_CPA1PWR    |  
 2001-11-02 00:00:00 | CCDM_CPA1PWR    |  
 2001-11-03 00:00:00 | CCDM_CPA1PWR    |  
 2001-11-04 00:00:00 | CCDM_CPA1PWR    |  
 2001-11-08 00:00:00 | CCDM_CPA1PWR    |  
 2001-11-08 00:00:00 | NPM_CSSI1       | w
 2001-11-09 00:00:00 | CCDM_CPA1PWR    |  
 2001-11-11 00:00:00 | CCDM_CPA1PWR    |  
 2001-11-12 00:00:00 | CCDM_CPA1PWR    |  
 2001-11-14 00:00:00 | CCDM_CPA1PWR    |  
 2001-11-14 00:00:00 | 3SDFATSV        | M
 2001-11-14 00:00:00 | NPM_CSSI4       | w
 2001-11-15 00:00:00 | CCDM_CPA1PWR    |  
 2001-11-16 00:00:00 | CCDM_CPA1PWR    |  
 2001-11-17 00:00:00 | CCDM_CPA1PWR    |  
 2001-11-18 00:00:00 | CCDM_CPA1PWR    |  
 2001-11-19 00:00:00 | CCDM_CPA1PWR    |  
 2001-11-20 00:00:00 | CCDM_CPA1PWR    |  
 2001-11-20 00:00:00 | 3SDP15V         | F
 2001-11-20 00:00:00 | 3SDM15V         | C
 2001-11-20 00:00:00 | 3SDP5V          | Y
 2001-11-20 00:00:00 | 3SDFATSV        | Y
 2001-11-20 00:00:00 | 3SDAGV          | R
 2001-11-21 00:00:00 | CCDM_CPA1PWR    |  
 2001-11-21 00:00:00 | 3SDM15V         | H
 2001-11-21 00:00:00 | 3SDP5V          | E
 2001-11-22 00:00:00 | CCDM_CPA1PWR    |  
 2001-11-23 00:00:00 | CCDM_CPA1PWR    |  
 2001-11-24 00:00:00 | CCDM_CPA1PWR    |  
 2001-11-26 00:00:00 | CCDM_CPA1PWR    |  
 2001-11-26 00:00:00 | 3SDP5V          | R
 2001-11-27 00:00:00 | CCDM_CPA1PWR    |  
 2001-11-29 00:00:00 | CCDM_CPA1PWR    |  
 2001-11-30 00:00:00 | CCDM_CPA1PWR    |  
 2001-12-01 00:00:00 | CCDM_CPA1PWR    |  
 2001-12-01 00:00:00 | 3SDP5V          | S
 2001-12-02 00:00:00 | CCDM_CPA1PWR    |  
 2001-12-02 00:00:00 | 3SDFATSV        | E
 2001-12-03 00:00:00 | CCDM_CPA1PWR    |  
 2001-12-04 00:00:00 | CCDM_CPA1PWR    |  
 2001-12-05 00:00:00 | CCDM_CPA1PWR    |  
 2001-12-07 00:00:00 | CCDM_CPA1PWR    |  
 2001-12-07 00:00:00 | 3SDP15V         | R
 2001-12-07 00:00:00 | 3SDFATSV        | R
 2001-12-07 00:00:00 | 3SDAGV          | R
 2001-12-08 00:00:00 | CCDM_CPA1PWR    |  
 2001-12-09 00:00:00 | CCDM_CPA1PWR    |  
 2001-12-10 00:00:00 | CCDM_CPA1PWR    |  
 2001-12-11 00:00:00 | CCDM_CPA1PWR    |  
 2001-12-11 00:00:00 | 3SDFATSV        | S
 2001-12-12 00:00:00 | CCDM_CPA1PWR    |  
 2001-12-12 00:00:00 | 3SDP5V          | -
 2001-12-13 00:00:00 | CCDM_CPA1PWR    |  
 2001-12-14 00:00:00 | CCDM_CPA1PWR    |  
 2001-12-15 00:00:00 | CCDM_CPA1PWR    |  
 2001-12-16 00:00:00 | CCDM_CPA1PWR    |  
 2001-12-17 00:00:00 | CCDM_CPA1PWR    |  
 2001-12-18 00:00:00 | CCDM_CPA1PWR    |  
 2001-12-19 00:00:00 | CCDM_CPA1PWR    |  
 2001-12-20 00:00:00 | CCDM_CPA1PWR    |  
 2001-12-21 00:00:00 | CCDM_CPA1PWR    |  
 2001-12-22 00:00:00 | CCDM_CPA1PWR    |  
 2001-12-23 00:00:00 | CCDM_CPA1PWR    |  
 2001-12-23 00:00:00 | 3SDP5V          | R
 2001-12-25 00:00:00 | CCDM_CPA1PWR    |  
 2001-12-26 00:00:00 | CCDM_CPA1PWR    |  
 2001-12-27 00:00:00 | CCDM_CPA1PWR    |  
 2001-12-28 00:00:00 | 3SDM15V         | M
 2001-12-28 00:00:00 | 3SDP5V          | I
 2001-12-29 00:00:00 | CCDM_CPA1PWR    |  
 2001-12-30 00:00:00 | CCDM_CPA1PWR    |  
 2001-12-31 00:00:00 | CCDM_CPA1PWR    |  
 2001-12-31 00:00:00 | 3SDP15V         | M
 2001-12-31 00:00:00 | 3SDP5V          | C
 2002-01-01 00:00:00 | AOGBIAS2        | w
 2002-01-01 00:00:00 | AOGBIAS1        | w
 2002-01-01 00:00:00 | NPM_CSSI4       | w
 2002-01-02 00:00:00 | 3SDFATSV        | -
 2002-01-08 00:00:00 | 3SDAGV          | R
 2002-01-10 00:00:00 | 3SDAGV          | R
 2002-01-10 00:00:00 | 3SDFATSV        | R
 2002-01-14 00:00:00 | 3SDFATSV        | I
 2002-01-22 00:00:00 | 3SDFATSV        | C
 2002-01-24 00:00:00 | GCA_BIAS2       | w
 2002-02-04 00:00:00 | 4MP5BV          | J
 2002-02-04 00:00:00 | 3SDAGV          | R
 2002-02-08 00:00:00 | 3SDTSTSV        | -
 2002-02-15 00:00:00 | 3SDP5V          | J
 2002-02-15 00:00:00 | 3SDM15V         | J
 2002-02-16 00:00:00 | 3SDP5V          | J
 2002-02-16 00:00:00 | 3SDM15V         | J
 2002-02-17 00:00:00 | 3SDM15V         | J
 2002-02-23 00:00:00 | NPM_CSSI1       | p
 2002-02-23 00:00:00 | NPM_CSSI2       | p
 2002-02-26 00:00:00 | 3SDAGV          | R
 2002-02-26 00:00:00 | 3SDP15V         | J
 2002-03-04 00:00:00 | 3SDFATSV        | J
 2002-03-08 00:00:00 | 3SDP5V          | J
 2002-03-13 00:00:00 | 3SDP15V         | J
 2002-03-15 00:00:00 | 3SDM15V         | J
 2002-03-19 00:00:00 | 3SDP5V          | J
 2002-03-19 00:00:00 | 3SDAGV          | R
